代码,名称,当前价,评分,信号数量,信号列表,详情
600583,海油工程,6.06,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度63%', '地量(均量38%)', '均线粘合(离散度3.29%)']"
600585,海螺水泥,17.02,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度63%', '地量(均量45%)', '均线粘合(离散度1.06%)']"
600596,新安股份,11.99,8,4,"['均线粘合', '形态收敛', '低点抬高', '低位']","['筹码集中度51%', '均线粘合(离散度3.17%)']"
600615,鑫源智造,9.31,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度47%', '地量(均量34%)', '均线粘合(离散度1.63%)']"
600617,国新能源,3.27,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度63%', '地量(均量41%)', '均线粘合(离散度2.13%)']"
600619,海立股份,13.26,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量41%)', '均线粘合(离散度2.18%)']"
600633,浙数文化,10.28,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度44%', '地量(均量44%)', '均线粘合(离散度1.32%)']"
600644,乐山电力,9.78,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度50%', '均线粘合(离散度2.88%)']"
600645,中源协和,18.19,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度51%', '地量(均量48%)', '均线粘合(离散度2.06%)']"
600650,锦江在线,10.31,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度64%', '地量(均量49%)', '均线粘合(离散度1.54%)']"
600651,飞乐音响,5.2,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量52%)', '均线粘合(离散度2.67%)']"
600658,电子城,4.07,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度50%', '地量(均量55%)', '均线粘合(离散度1.27%)']"
600690,海尔智家,20.68,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度99%', '地量(均量55%)', '均线粘合(离散度0.74%)']"
600704,物产中大,4.9,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度100%', '地量(均量59%)', '均线粘合(离散度0.46%)']"
600711,盛屯矿业,11.03,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度49%', '地量(均量43%)', '均线粘合(离散度2.05%)']"
600713,南京医药,5.03,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度74%', '地量(均量44%)', '均线粘合(离散度0.87%)']"
600716,凤凰股份,3.56,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度58%', '地量(均量55%)', '均线粘合(离散度2.04%)']"
600724,宁波富达,4.96,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量44%)', '均线粘合(离散度1.35%)']"
600726,华电能源,5.27,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量40%)', '均线粘合(离散度4.77%)']"
600727,鲁北化工,7.49,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度87%', '地量(均量31%)', '均线粘合(离散度1.88%)']"
600783,鲁信创投,15.35,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量56%)', '均线粘合(离散度3.96%)']"
600795,国电电力,5.26,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度76%', '地量(均量54%)', '均线粘合(离散度2.38%)']"
600796,钱江生化,5.01,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度63%', '地量(均量54%)', '均线粘合(离散度1.60%)']"
600801,华新建材,24.3,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量31%)', '均线粘合(离散度4.87%)']"
600805,悦达投资,4.48,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度61%', '地量(均量52%)', '均线粘合(离散度1.95%)']"
600807,济高发展,2.59,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度59%', '地量(均量56%)', '均线粘合(离散度2.15%)']"
600809,山西汾酒,112.7,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度71%', '地量(均量46%)', '均线粘合(离散度1.38%)']"
600848,上海临港,8.51,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度86%', '地量(均量49%)', '均线粘合(离散度1.15%)']"
600850,电科数字,14.01,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量40%)', '均线粘合(离散度1.92%)']"
600854,春兰股份,4.61,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度56%', '地量(均量40%)', '均线粘合(离散度2.27%)']"
600855,航天长峰,13.28,8,4,"['均线粘合', '形态收敛', '低点抬高', '低位']",['均线粘合(离散度2.23%)']
600871,石化油服,2.17,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度66%', '地量(均量47%)', '均线粘合(离散度1.23%)']"
600872,中炬高新,17.16,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度51%', '地量(均量57%)', '均线粘合(离散度2.05%)']"
600874,创业环保,5.54,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度100%', '地量(均量49%)', '均线粘合(离散度0.70%)']"
600875,东方电气,24.42,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量42%)', '均线粘合(离散度2.93%)']"
600885,宏发股份,34.08,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度75%', '地量(均量41%)', '均线粘合(离散度0.52%)']"
600886,国投电力,14.3,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度90%', '地量(均量49%)', '均线粘合(离散度1.21%)']"
600887,伊利股份,26.6,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度100%', '地量(均量56%)', '均线粘合(离散度0.70%)']"
600895,张江高科,28.56,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量45%)', '均线粘合(离散度4.19%)']"
600916,中国黄金,7.48,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度77%', '地量(均量47%)', '均线粘合(离散度1.76%)']"
600938,中国海油,32.3,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度54%', '地量(均量50%)', '均线粘合(离散度2.42%)']"
600959,江苏有线,3.12,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度46%', '地量(均量48%)', '均线粘合(离散度1.18%)']"
600971,恒源煤电,8.34,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度66%', '地量(均量53%)', '均线粘合(离散度2.86%)']"
600977,中国电影,12.93,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度74%', '地量(均量42%)', '均线粘合(离散度0.71%)']"
600979,广安爱众,4.03,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量46%)', '均线粘合(离散度1.03%)']"
600982,宁波能源,5.2,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度48%', '地量(均量52%)', '均线粘合(离散度1.88%)']"
600987,航民股份,6.34,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度79%', '地量(均量45%)', '均线粘合(离散度0.97%)']"
600989,宝丰能源,23.59,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度53%', '地量(均量44%)', '均线粘合(离散度2.37%)']"
600996,贵广网络,6.92,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量46%)', '均线粘合(离散度1.38%)']"
600999,招商证券,17.59,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度57%', '地量(均量54%)', '均线粘合(离散度2.55%)']"
601003,柳钢股份,3.56,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度60%', '地量(均量57%)', '均线粘合(离散度1.65%)']"
601009,南京银行,11.8,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度88%', '均线粘合(离散度2.26%)']"
601033,永兴股份,14.38,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度100%', '地量(均量43%)', '均线粘合(离散度0.77%)']"
601068,中铝国际,4.4,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度43%', '地量(均量44%)', '均线粘合(离散度1.03%)']"
601088,中国神华,46.23,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度81%', '地量(均量41%)', '均线粘合(离散度2.08%)']"
601098,中南传媒,10.28,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度100%', '均线粘合(离散度0.44%)']"
601137,博威合金,20.5,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度50%', '地量(均量53%)', '均线粘合(离散度2.07%)']"
601138,工业富联,62.71,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度59%', '地量(均量59%)', '均线粘合(离散度0.97%)']"
601156,东航物流,18.08,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度52%', '地量(均量42%)', '均线粘合(离散度2.50%)']"
601163,三角轮胎,12.39,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度66%', '地量(均量44%)', '均线粘合(离散度1.30%)']"
601166,兴业银行,17.78,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度100%', '均线粘合(离散度0.27%)']"
601168,西部矿业,36.03,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度42%', '地量(均量54%)', '均线粘合(离散度2.88%)']"
601211,国泰海通,17.5,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度84%', '地量(均量50%)', '均线粘合(离散度1.70%)']"
601225,陕西煤业,25.2,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度85%', '地量(均量53%)', '均线粘合(离散度1.96%)']"
601229,上海银行,9.56,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度100%', '均线粘合(离散度1.26%)']"
601238,广汽集团,5.09,8,4,"['均线粘合', '形态收敛', '低点抬高', '低位']","['筹码集中度64%', '均线粘合(离散度0.40%)']"
601339,百隆东方,7.27,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度84%', '地量(均量50%)', '均线粘合(离散度1.57%)']"
601368,绿城水务,4.45,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度83%', '地量(均量47%)', '均线粘合(离散度0.84%)']"
601398,工商银行,8.07,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度75%', '均线粘合(离散度2.05%)']"
601568,北元化工,3.64,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度80%', '地量(均量41%)', '均线粘合(离散度1.36%)']"
601598,中国外运,6.47,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度75%', '地量(均量55%)', '均线粘合(离散度2.33%)']"
601618,中国中冶,2.54,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度66%', '地量(均量51%)', '均线粘合(离散度0.72%)']"
601677,明泰铝业,16.91,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度86%', '地量(均量55%)', '均线粘合(离散度0.70%)']"
601678,滨化股份,6.0,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度62%', '地量(均量47%)', '均线粘合(离散度2.63%)']"
601686,友发集团,5.08,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度78%', '地量(均量48%)', '均线粘合(离散度0.65%)']"
601688,华泰证券,18.33,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度82%', '地量(均量53%)', '均线粘合(离散度1.81%)']"
601698,中国卫通,24.21,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量44%)', '均线粘合(离散度3.90%)']"
601727,上海电气,6.5,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量40%)', '均线粘合(离散度1.34%)']"
601728,中国电信,6.19,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度77%', '地量(均量43%)', '均线粘合(离散度1.59%)']"
601816,京沪高铁,4.75,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度100%', '地量(均量55%)', '均线粘合(离散度0.54%)']"
601827,三峰环境,7.89,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度96%', '地量(均量52%)', '均线粘合(离散度0.42%)']"
601858,中国科传,20.24,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量54%)', '均线粘合(离散度2.05%)']"
601865,福莱特,9.29,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量56%)', '均线粘合(离散度2.92%)']"
601877,正泰电器,25.26,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度52%', '地量(均量52%)', '均线粘合(离散度0.78%)']"
601888,中国中免,52.0,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度63%', '地量(均量44%)', '均线粘合(离散度1.57%)']"
601899,紫金矿业,31.41,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度75%', '地量(均量58%)', '均线粘合(离散度2.28%)']"
601916,浙商银行,2.9,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度100%', '均线粘合(离散度0.79%)']"
601939,建设银行,10.81,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度71%', '均线粘合(离散度2.10%)']"
601968,宝钢包装,4.53,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度65%', '地量(均量58%)', '均线粘合(离散度1.72%)']"
601991,大唐发电,5.58,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量38%)', '均线粘合(离散度3.77%)']"
603015,弘讯科技,10.72,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量45%)', '均线粘合(离散度0.93%)']"
603019,中科曙光,84.3,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度51%', '地量(均量47%)', '均线粘合(离散度3.47%)']"
603020,爱普股份,11.43,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度54%', '均线粘合(离散度2.13%)']"
603037,凯众股份,9.79,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量46%)', '均线粘合(离散度1.21%)']"
603039,泛微网络,35.95,8,3,"['地量', '均线粘合', '形态收敛']","['地量(均量50%)', '均线粘合(离散度2.57%)']"
603067,振华股份,35.14,8,3,"['均线粘合', '形态收敛', '低点抬高']","['筹码集中度60%', '均线粘合(离散度0.96%)']"
603072,天和磁材,30.37,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量47%)', '均线粘合(离散度3.12%)']"
603080,新疆火炬,19.48,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度68%', '地量(均量44%)', '均线粘合(离散度1.52%)']"
603081,大丰实业,9.35,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度50%', '地量(均量54%)', '均线粘合(离散度2.34%)']"
603119,浙江荣泰,55.06,8,3,"['均线粘合', '形态收敛', '低点抬高']",['均线粘合(离散度1.78%)']
603125,常青科技,23.9,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度52%', '地量(均量55%)', '均线粘合(离散度1.01%)']"
603126,中材节能,6.24,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量44%)', '均线粘合(离散度1.47%)']"
603160,汇顶科技,53.25,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度53%', '地量(均量56%)', '均线粘合(离散度1.07%)']"
603165,荣晟环保,13.48,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度56%', '地量(均量39%)', '均线粘合(离散度1.62%)']"
603170,宝立食品,11.88,8,3,"['地量', '均线粘合', '形态收敛']","['筹码集中度85%', '地量(均量50%)', '均线粘合(离散度0.99%)']"
603178,圣龙股份,15.7,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度40%', '地量(均量48%)', '均线粘合(离散度2.43%)']"
603196,璞源材料,19.33,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量40%)', '均线粘合(离散度3.02%)']"
603202,天有为,51.75,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度45%', '地量(均量56%)', '均线粘合(离散度0.88%)']"
603222,济民健康,7.77,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量49%)', '均线粘合(离散度3.08%)']"
603223,恒通股份,10.02,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['筹码集中度54%', '地量(均量48%)', '均线粘合(离散度4.28%)']"
603229,奥翔药业,7.58,8,4,"['地量', '均线粘合', '形态收敛', '低位']","['地量(均量52%)', '均线粘合(离散度1.60%)']"
